,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total,,,Возраст,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Не потребляли,21,"39,6748","14,5",3,"5,4124",20,"13,6",74,1,"1,9333","13,1","4,9",28,1,"1,8707","3,1","4,7",9,10,"18,9132","17,5","47,7",55,3,"5,2841","13,7","13,3",13,3,"6,261","25,5","15,8",22
,,Предпочтение вкусовых качеств чипсов,Барбекю,20,"38,1509","13,9",2,"3,9056","14,4","10,2",570,2,"4,1913","28,5",11,656,8,"15,914","26,1","41,7",783,4,"8,0367","7,5","21,1",251,2,"3,5389","9,1","9,3",92,1,"2,5644","10,5","6,7",95
,,,Бекон,47,"89,0808","32,5",4,"7,3301","27,1","8,2",335,3,"5,8094","39,5","6,5",285,15,"28,6838","47,1","32,2",442,18,"34,1005","31,6","38,3",333,6,"10,5925","27,4","11,9",86,1,"2,5644","10,5","2,9",30
,,,Сыр,58,"110,0704","40,2",6,"11,0473","40,8",10,360,4,"7,0183","47,7","6,4",246,15,"27,885","45,8","25,3",307,22,"41,3498","38,3","37,6",288,4,"7,0779","18,3","6,4",41,8,"15,6921",64,"14,3",129
,,,Лук,34,"64,6195","23,6",0,0,0,0,0,2,"4,1913","28,5","6,5",384,8,"14,2374","23,4",22,410,12,"21,6573","20,1","33,5",395,9,"16,047","41,5","24,8",244,5,"8,4865","34,6","13,1",183
,,,Грибы,35,"66,2541","24,2",2,"4,2778","15,8","6,5",315,3,"4,7341","32,2","7,1",375,9,"16,9672","27,9","25,6",422,10,"19,6408","18,2","29,6",310,5,"8,7188","22,5","13,2",115,6,"11,9153","48,6",18,222
,,,Паприка,22,"42,0775","15,4",1,"1,5913","5,9","3,8",111,1,"1,6181",11,"3,8",122,5,"9,0459","14,9","21,5",213,9,"17,1027","15,9","40,6",256,5,"8,9886","23,2","21,4",112,2,"3,7309","15,2","8,9",66
,,,Сметана с зеленью/луком/грибами,52,"96,9011","35,4",7,"13,9888","51,6","14,4",498,5,"8,5875","58,4","8,9",328,16,"30,6133","50,3","31,6",368,21,"40,0114","37,1","41,3",305,1,"1,9031","4,9",2,12,1,"1,7969","7,3","1,9",16
,,,Курица,16,"29,8077","10,9",1,"1,5913","5,9","5,3",292,3,"5,8094","39,5","19,5",1 144,7,"13,0653","21,5","43,8",808,3,"5,3567",5,18,210,1,"1,7938","4,6",6,59,1,"2,1913","8,9","7,4",102
,,,Красная икра,19,"35,8596","13,1",5,"10,0207",37,"27,9",2 359,1,"1,9071",13,"5,3",482,7,"12,5214","20,6","34,9",994,4,"8,0113","7,4","22,3",403,2,"3,3992","8,8","9,5",143,0,0,0,0,0
,,,Краб,30,"55,5302","20,3",2,"2,9836",11,"5,4",206,2,"4,1913","28,5","7,5",310,11,"19,854","32,6","35,8",462,11,"21,3763","19,8","38,5",315,4,"7,1249","18,4","12,8",88,0,0,0,0,0
,,,Другие,6,"10,7156","3,9",0,0,0,0,0,0,0,0,0,0,3,"5,8628","9,6","54,7",972,3,"4,8528","4,5","45,3",510,0,0,0,0,0,0,0,0,0,0
,,,Чипсы без добавок,4,"7,7396","2,8",0,0,0,0,0,0,0,0,0,0,1,"1,6558","2,7","21,4",124,2,"3,0281","2,8","39,1",144,0,0,0,0,0,2,"3,0557","12,5","39,5",172
,,,Не имеет значения,7,"13,024","4,8",0,0,0,0,0,1,"1,9098",13,"14,7",319,3,"4,8076","7,9","36,9",252,2,"4,6595","4,3","35,8",155,1,"1,6471","4,3","12,6",46,0,0,0,0,0
,,Частота потребления чипсов,Каждый день,7,"13,87","5,1",0,0,0,0,0,1,"1,9071",13,"13,7",1 422,2,"3,2546","5,3","23,5",763,3,"5,2674","4,9",38,782,2,"3,4409","8,9","24,8",426,0,0,0,0,0
,,,Несколько раз в неделю,32,"61,0005","22,3",2,"4,0789","15,1","6,7",504,2,"3,5279",24,"5,8",468,12,"21,7787","35,8","35,7",907,11,"20,1341","18,7",33,532,5,"8,9164",23,"14,6",196,1,"2,5644","10,5","4,2",80
,,,Один раз в неделю,26,"48,7102","17,8",1,"2,6865","9,9","5,5",214,0,0,0,0,0,6,"11,5812",19,"23,8",312,10,"19,0016","17,6",39,324,5,"8,8883",23,"18,2",126,3,"6,5526","26,7","13,5",132
,,,2 - 3 раза в месяц,34,"63,538","23,2",8,"14,9149","55,1","23,5",698,2,"3,4931","23,7","5,5",175,8,"15,439","25,4","24,3",244,10,"19,6234","18,2","30,9",196,4,"7,0119","18,1",11,58,2,"3,0557","12,5","4,8",36
,,,Раз в месяц и реже,25,"46,9398","17,1",0,0,0,0,0,2,"3,8534","26,2","8,2",157,4,"6,9649","11,4","14,8",89,13,"24,8932","23,1",53,201,3,"5,1443","13,3",11,35,3,"6,0839","24,8",13,58
,,Знание марок чипсов,Chio,74,"139,8178","51,1",6,"11,7558","43,4","8,4",416,4,"7,3786","50,1","5,3",280,19,"35,6768","58,6","25,5",425,29,"55,3063","51,3","39,6",418,10,"19,4169","50,2","13,9",122,5,"10,2834","41,9","7,4",92
,,,Chipster's,84,"157,2938","57,5",9,"16,0061","59,1","10,2",399,6,"11,2123","76,2","7,1",300,22,"41,5132","68,2","26,4",349,33,"62,9471","58,4",40,336,9,"17,523","45,3","11,1",78,4,"8,0921",33,"5,1",51
,,,Estrella,60,"112,0705","40,9",3,"5,6596","20,9","5,1",253,3,"6,3033","42,8","5,6",302,17,"32,1266","52,8","28,7",484,23,"43,6546","40,5",39,417,9,"17,4008",45,"15,5",139,4,"6,9256","28,2","6,2",78
,,,HROOM,67,"125,1238","45,7",6,"11,7558","43,4","9,4",624,3,"5,4002","36,7","4,3",308,17,"31,7224","52,1","25,4",568,25,"47,7854","44,3","38,2",542,8,"15,6122","40,4","12,5",148,7,"12,8478","52,4","10,3",172
,,,KartoFan,69,"130,7109","47,8",6,"11,7558","43,4",9,474,3,"6,1011","41,5","4,7",264,23,"44,1847","72,6","33,8",601,22,"40,926",38,"31,3",353,9,"17,2982","44,7","13,2",124,6,"10,4452","42,6",8,107
,,,Lay's,100,"188,5483","68,9",12,"21,6803",80,"11,5",384,5,"8,9281","60,7","4,7",170,24,"45,1802","74,2",24,270,42,"78,2994","72,6","41,5",296,14,"26,3682","68,2",14,83,4,"8,0921",33,"4,3",36
,,,Pringles,76,"142,6975","52,1",6,"10,8338",40,"7,6",282,6,"11,5726","78,6","8,1",323,22,"40,9537","67,3","28,7",359,30,"57,3066","53,1","40,2",319,9,"17,6695","45,7","12,4",82,2,"4,3613","17,8","3,1",29
,,,Золотисті (Жайвір),58,"109,7063","40,1",6,"12,128","44,8","11,1",670,2,"4,1913","28,5","3,8",248,17,"32,2763",53,"29,4",601,21,"38,7479","35,9","35,3",457,8,"15,6485","40,5","14,3",154,4,"6,7143","27,4","6,1",94
,,,Люкс,92,"172,7747","63,1",9,"17,4259","64,3","10,1",330,7,"12,7815","86,9","7,4",260,22,"42,109","69,2","24,4",269,33,"62,4424","57,9","36,1",253,13,"24,6768","63,8","14,3",83,7,"13,3391","54,4","7,7",64
,,,Повна Чаша,64,"120,1803","43,9",9,"17,5973",65,"14,6",839,3,"6,4755",44,"5,4",331,16,"30,8201","50,6","25,6",495,23,"42,4359","39,4","35,3",432,7,"13,9459",36,"11,6",119,5,"8,9056","36,3","7,4",107
,,,Премія,66,"124,2544","45,4",8,"14,4423","53,3","11,6",645,6,"10,8717","73,9","8,7",521,17,"32,5332","53,4","26,2",490,25,"46,3765",43,"37,3",443,8,"15,6693","40,5","12,6",125,2,"4,3613","17,8","3,5",49
,,,Розумний вибір,65,"121,586","44,4",9,"16,0336","59,2","13,2",617,3,"5,8094","39,5","4,8",240,16,"30,1059","49,4","24,8",391,23,"43,5385","40,4","35,8",358,10,"19,3844","50,1","15,9",133,4,"6,7143","27,4","5,5",65
,,,Своя Лінія,57,"108,1151","39,5",8,"14,4464","53,3","13,4",519,4,"7,3786","50,1","6,8",284,12,"23,2752","38,2","21,5",282,23,"44,0929","40,9","40,8",338,6,"12,2076","31,6","11,3",78,4,"6,7143","27,4","6,2",61
,,Потребление марок чипсов за полгода,Chio,33,"61,216","22,4",1,"2,6865","9,9","4,4",352,3,"5,8094","39,5","9,5",817,9,"16,1135","26,5","26,3",712,10,"19,5015","18,1","31,9",547,5,"8,6185","22,3","14,1",202,5,"8,4865","34,6","13,9",281
,,,Chipster's,65,"122,6041","44,8",4,"6,6587","24,6","5,4",322,6,"11,2123","76,2","9,1",581,17,"31,3193","51,4","25,5",510,29,"54,8356","50,9","44,7",566,7,"12,283","31,8",10,106,3,"6,2952","25,7","5,1",77
,,,Estrella,34,"64,4007","23,5",2,"3,9997","14,8","6,2",548,3,"6,3033","42,8","9,8",927,10,"18,0002","29,6",28,832,13,"24,9549","23,1","38,7",731,5,"8,5783","22,2","13,3",210,1,"2,5644","10,5",4,89
,,,HROOM,46,"86,2973","31,5",1,"2,4084","8,9","2,8",368,2,"3,116","21,2","3,6",511,13,"24,3447",40,"28,2",1 254,20,"37,1071","34,4",43,1 212,6,"12,0011",31,"13,9",327,4,"7,32","29,9","8,5",283
,,,KartoFan,50,"93,7213","34,2",5,"10,0958","37,3","10,8",1 012,3,"6,1011","41,5","6,5",656,18,"33,4094","54,9","35,6",1 129,12,"23,4171","21,7",25,502,6,"12,0497","31,1","12,9",215,5,"8,6483","35,3","9,2",219
,,,Lay's,79,"149,4254","54,6",8,"14,9254","55,1",10,297,4,"6,6439","45,2","4,4",142,17,"31,6977","52,1","21,2",212,36,"66,882",62,"44,8",284,11,"21,1842","54,8","14,2",75,4,"8,0921",33,"5,4",41
,,,Pringles,53,"99,0312","36,2",2,"3,8008",14,"3,8",179,5,"9,6628","65,7","9,8",488,13,"25,1608","41,3","25,4",399,23,"43,8561","40,7","44,3",441,6,"12,1895","31,5","12,3",102,2,"4,3613","17,8","4,4",52
,,,Золотисті (Жайвір),38,"71,3888","26,1",2,"4,0684",15,"5,7",548,2,"4,1913","28,5","5,9",606,9,"17,6118","28,9","24,7",800,14,"26,6493","24,7","37,3",767,6,"12,1537","31,4",17,292,4,"6,7143","27,4","9,4",229
,,,Люкс,74,"139,6484",51,7,"13,3576","49,3","9,6",306,5,"8,9281","60,7","6,4",219,18,"33,6916","55,3","24,1",260,27,"51,4577","47,7","36,8",252,11,"21,0657","54,5","15,1",86,6,"11,1478","45,5",8,65
,,,Повна Чаша,38,"72,2197","26,4",4,"7,4093","27,3","10,3",1 175,1,"1,9071",13,"2,6",325,11,"20,349","33,4","28,2",1 089,13,"24,9945","23,2","34,6",848,6,"10,4512",27,"14,5",296,4,"7,1087",29,"9,8",285
,,,Премія,38,"70,6725","25,8",6,"11,7558","43,4","16,6",1 701,5,"8,5875","58,4","12,2",1 333,10,"19,7008","32,4","27,9",961,11,"21,0339","19,5","29,8",651,4,"7,0302","18,2","9,9",181,1,"2,5644","10,5","3,6",94
,,,Розумний вибір,39,"72,9436","26,6",6,"11,9652","44,2","16,4",1 131,2,"3,5252",24,"4,8",358,12,"23,2038","38,1","31,8",740,11,"20,4899",19,"28,1",414,5,"8,8421","22,9","12,1",149,3,"4,9174","20,1","6,7",118
,,,Своя Лінія,33,"62,8402",23,5,"10,0958","37,3","16,1",757,3,"5,8094","39,5","9,2",468,8,"14,3078","23,5","22,8",362,13,"24,3175","22,6","38,7",390,2,"3,3923","8,8","5,4",45,3,"4,9174","20,1","7,8",93
,,,Другие импортные,18,"34,4227","12,6",3,"6,3827","23,6","18,5",1 647,0,0,0,0,0,8,"14,4714","23,8",42,1 259,4,"7,612","7,1","22,1",420,2,"3,3923","8,8","9,9",156,1,"2,5644","10,5","7,4",167
,,,Другие отечественные,15,"27,915","10,2",1,"2,4084","8,9","8,6",769,1,"1,5692","10,7","5,6",538,5,"9,0943","14,9","32,6",979,4,"7,7872","7,2","27,9",532,1,"1,6471","4,3","5,9",94,3,"5,4087","22,1","19,4",437
,,Предпочтение марок чипсов за полгода,Chio,11,"21,607","7,9",0,0,0,0,0,1,"1,9071",13,"8,8",1 006,3,"5,6414","9,3","26,1",935,2,"4,6956","4,4","21,7",494,2,"3,4409","8,9","15,9",302,3,"5,9222","24,2","27,4",737
,,,Chipster's,24,"45,3237","16,6",1,"1,5638","5,8","3,5",271,3,"5,0257","34,2","11,1",935,4,"7,3389","12,1","16,2",429,14,"26,2182","24,3","57,8",972,3,"5,1771","13,4","11,4",160,0,0,0,0,0
,,,Estrella,14,"25,5119","9,3",1,"2,4084","8,9","9,4",1 008,2,"4,6852","31,8","18,4",2 104,5,"9,3076","15,3","36,5",1 313,2,"3,9246","3,6","15,4",351,3,"5,186","13,4","20,3",387,0,0,0,0,0
,,,HROOM,22,"40,6038","14,8",1,"2,4084","8,9","5,9",1 192,2,"3,116","21,2","7,7",1 655,7,"12,4687","20,5","30,7",2 081,8,"15,0161","13,9",37,1 589,3,"5,0303",13,"12,4",444,1,"2,5644","10,5","6,3",321
,,,KartoFan,18,"33,2436","12,1",1,"2,3143","8,5",7,692,1,"1,9071",13,"5,7",612,8,"15,9669","26,2",48,1 609,4,"7,31","6,8",22,467,2,"3,3923","8,8","10,2",181,1,"2,3531","9,6","7,1",178
,,,Lay's,60,"112,7362","41,2",6,"11,0473","40,8","9,8",286,4,"6,6439","45,2","5,9",185,8,"15,5223","25,5","13,8",136,28,"51,9916","48,2","46,1",288,10,"19,439","50,2","17,2",90,4,"8,0921",33,"7,2",53
,,,Pringles,27,"50,0072","18,3",0,0,0,0,0,2,"4,1913","28,5","8,4",697,8,"14,33","23,5","28,7",749,13,"24,4308","22,7","48,9",810,3,"5,2582","13,6","10,5",145,1,"1,7969","7,3","3,6",70
,,,Золотисті (Жайвір),18,"34,4246","12,6",2,"4,0684",15,"11,8",1 626,1,"1,9071",13,"5,5",818,6,"10,8392","17,8","31,5",1 461,4,"8,205","7,6","23,8",701,4,"7,052","18,2","20,5",503,1,"2,3531","9,6","6,8",238
,,,Люкс,45,"85,0028","31,1",5,"9,2787","34,2","10,9",348,4,"6,6439","45,2","7,8",267,7,"13,611","22,4",16,172,17,"32,0464","29,7","37,7",257,7,"14,0719","36,4","16,6",94,5,"9,3509","38,1",11,89
,,,Повна Чаша,19,"35,1574","12,8",3,"4,7227","17,4","13,4",2 736,1,"1,9071",13,"5,4",1 186,5,"9,0935","14,9","25,9",1 777,6,"11,5887","10,7",33,1 435,2,"3,3011","8,5","9,4",341,2,"4,5444","18,5","12,9",666
,,,Премія,18,"34,0901","12,5",1,"2,3143","8,5","6,8",1 129,4,"6,9694","47,4","20,4",3 650,8,"14,3938","23,6","42,2",2 369,5,"8,7655","8,1","25,7",915,1,"1,6471","4,3","4,8",143,0,0,0,0,0
,,,Розумний вибір,20,"37,1407","13,6",1,"2,3143","8,5","6,2",622,1,"1,9071",13,"5,1",550,9,"16,1282","26,5","43,4",1 462,5,"9,2338","8,6","24,9",531,3,"5,2042","13,5",14,250,1,"2,3531","9,6","6,3",160
,,,Своя Лінія,12,"23,5083","8,6",1,"2,6865","9,9","11,4",451,2,"4,1913","28,5","17,8",754,2,"3,6701",6,"15,6",208,4,"7,2151","6,7","30,7",259,2,"3,3923","8,8","14,4",101,1,"2,3531","9,6",10,100
,,,Другие импортные,8,"15,3114","5,6",3,"4,7227","17,4","30,8",2 871,0,0,0,0,0,4,"7,1964","11,8",47,1 475,0,0,0,0,0,2,"3,3923","8,8","22,2",368,0,0,0,0,0
,,,Другие отечественные,6,"11,2737","4,1",0,0,0,0,0,1,"1,5692","10,7","13,9",1 109,1,"1,7984",3,16,399,2,"3,2034",3,"28,4",451,1,"1,6471","4,3","14,6",193,2,"3,0557","12,5","27,1",509
,,Покупка чипсов за полгода,Покупали регулярно,49,"92,0007","33,6",7,"13,3217","49,2","14,5",758,2,"3,4763","23,6","3,8",212,8,"15,5353","25,5","16,9",298,20,"36,7147",34,"39,9",446,7,"14,047","36,3","15,3",142,5,"8,9056","36,3","9,7",128
,,,Покупали нерегулярно,73,"137,7042","50,3",6,"10,3929","38,4","7,5",189,6,"11,2386","76,4","8,2",219,18,"33,3172","54,7","24,2",204,26,"48,7364","45,2","35,4",189,12,"22,8452","59,1","16,6",74,6,"11,1739","45,6","8,1",51
,,,Не покупали,23,"44,0283","16,1",2,"3,3781","12,5","7,7",48,0,0,0,0,0,6,"12,0366","19,8","27,3",58,12,"22,3818","20,8","50,8",68,1,"1,7938","4,6","4,1",5,2,"4,438","18,1","10,1",16
,,Ориентация на количество марок при покупке чипсов,Покупали одну определённую марку,30,"55,6104","20,3",3,"6,2887","23,2","11,3",319,1,"1,2089","8,2","2,2",66,5,"10,1171","16,6","18,2",173,12,"22,849","21,2","41,1",247,4,"6,9623",18,"12,5",63,4,"8,1844","33,4","14,7",105
,,,Покупали 2-3 определённые марки,76,"143,625","52,5",8,"15,0175","55,4","10,5",359,2,"3,5279",24,"2,5",90,17,"31,56","51,8",22,254,28,"53,4793","49,6","37,2",273,15,"28,1451","72,8","19,6",120,6,"11,8951","48,5","8,3",72
,,,"Покупали то, что было в продаже",16,"30,4695","11,1",1,"2,4084","8,9","7,9",218,5,"9,978","67,8","32,7",968,4,"7,1754","11,8","23,5",219,5,"9,1228","8,5","29,9",176,1,"1,7848","4,6","5,9",29,0,0,0,0,0
,Премія,Total,,120,"224,9982",100,6,"10,5651",100,"4,7",90,8,"15,7037",100,7,143,17,"32,3357",100,"14,4",93,42,"78,7952",100,35,143,33,"62,9823",100,28,96,13,"24,6161",100,"10,9",53
,,Потребление чипсов за полгода,Потребляли,90,"169,586","75,4",5,"8,7508","82,8","5,2",152,6,"11,9782","76,3","7,1",224,16,"30,4651","94,2",18,179,35,"65,2636","82,8","38,5",243,20,"37,5752","59,7","22,2",117,8,"15,5531","63,2","9,2",69
,,,Не потребляли,29,"55,4123","24,6",1,"1,8144","17,2","3,3",30,2,"3,7255","23,7","6,7",66,1,"1,8707","5,8","3,4",10,7,"13,5316","17,2","24,4",48,14,"25,4071","40,3","45,9",75,5,"9,063","36,8","16,4",38
,,Предпочтение вкусовых качеств чипсов,Барбекю,15,"28,5755","12,7",1,"2,3143","21,9","8,1",411,2,"4,1913","26,7","14,7",799,3,"5,5157","17,1","19,3",330,4,"7,4965","9,5","26,2",285,2,"3,6597","5,8","12,8",116,3,"5,398","21,9","18,9",242
,,,Бекон,30,"55,7594","24,8",2,"3,7499","35,5","6,7",209,3,"6,4134","40,8","11,5",383,7,"12,9153","39,9","23,2",242,11,"20,3362","25,8","36,5",242,4,"7,4782","11,9","13,4",74,3,"4,8664","19,8","8,7",68
,,,Сыр,45,"85,5368",38,2,"4,5189","42,8","5,3",179,4,"6,7211","42,8","7,9",286,8,"15,2217","47,1","17,8",204,20,"38,0238","48,3","44,5",323,9,"16,3452",26,"19,1",116,3,"4,7061","19,1","5,5",47
,,,Лук,18,"34,4101","15,3",0,0,0,0,0,2,"4,6494","29,6","13,5",518,4,"6,8582","21,2","19,9",240,7,"13,4991","17,1","39,2",300,5,"9,4034","14,9","27,3",174,0,0,0,0,0
,,,Грибы,31,"57,5478","25,6",1,"2,6865","25,4","4,7",241,3,"5,1877",33,9,500,5,"10,2953","31,8","17,9",312,12,"22,1593","28,1","38,5",425,9,"17,219","27,3","29,9",276,0,0,0,0,0
,,,Паприка,20,"37,1187","16,5",0,0,0,0,0,0,0,0,0,0,5,"8,9016","27,5",24,256,10,"18,9934","24,1","51,2",346,4,"6,6592","10,6","17,9",101,1,"2,5644","10,4","6,9",55
,,,Сметана с зеленью/луком/грибами,38,"71,6086","31,8",1,"2,6865","25,4","3,8",116,4,"6,7211","42,8","9,4",313,9,"17,0648","52,8","23,8",249,13,"24,7351","31,4","34,5",229,10,"17,8877","28,4",25,138,1,"2,5134","10,2","3,5",28
,,,Курица,19,"36,628","16,3",0,0,0,0,0,2,"4,1913","26,7","11,4",1 004,5,"9,1031","28,2","24,9",685,8,"14,9833",19,"40,9",715,4,"8,3504","13,3","22,8",332,0,0,0,0,0
,,,Красная икра,14,"26,0505","11,6",1,"1,8324","17,3",7,525,1,"1,9071","12,1","7,3",586,3,"5,3097","16,4","20,4",513,6,"11,2842","14,3","43,3",691,3,"5,7173","9,1","21,9",292,0,0,0,0,0
,,,Краб,23,"43,5783","19,4",1,"1,8324","17,3","4,2",154,5,"9,2358","58,8","21,2",832,3,"5,2218","16,1",12,148,9,"17,3293",22,"39,8",311,4,"7,606","12,1","17,5",114,1,"2,3531","9,6","5,4",50
,,,Другие,4,"7,1059","3,2",0,0,0,0,0,1,"2,0717","13,2","29,2",1 330,1,"1,5645","4,8",22,316,1,"1,6038",2,"22,6",205,1,"1,866",3,"26,3",199,0,0,0,0,0
,,,Чипсы без добавок,6,"12,0919","5,4",0,0,0,0,0,0,0,0,0,0,2,"3,2476",10,"26,9",296,2,"4,3972","5,6","36,4",254,1,"1,9337","3,1",16,93,1,"2,5134","10,2","20,8",172
,,,Не имеет значения,6,"10,944","4,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"6,4123","8,1","58,6",260,1,"1,6471","2,6","15,1",56,2,"2,8846","11,7","26,4",138
,,Частота потребления чипсов,Каждый день,10,"19,3782","8,6",0,0,0,0,0,1,"1,9071","12,1","9,8",1 730,2,"3,4744","10,7","17,9",990,4,"7,5313","9,6","38,9",1 361,2,"3,5808","5,7","18,5",540,2,"2,8846","11,7","14,9",617
,,,Несколько раз в неделю,23,"43,7738","19,5",1,"1,8324","17,3","4,2",275,1,"1,5335","9,8","3,5",247,7,"12,6993","39,3",29,644,11,"19,8667","25,2","45,4",638,4,"7,8419","12,5","17,9",210,0,0,0,0,0
,,,Один раз в неделю,14,"25,8748","11,5",1,"2,6865","25,4","10,4",261,1,"2,0717","13,2",8,216,3,"5,1475","15,9","19,9",169,3,"5,311","6,7","20,5",110,3,"5,4204","8,6","20,9",94,3,"5,2377","21,3","20,2",129
,,,2 - 3 раза в месяц,22,"41,8723","18,6",2,"4,2319","40,1","10,1",241,1,"1,2089","7,7","2,9",74,3,"6,1453",19,"14,7",118,12,"23,4542","29,8",56,285,4,"6,8319","10,8","16,3",69,0,0,0,0,0
,,,Раз в месяц и реже,21,"38,6869","17,2",0,0,0,0,0,3,"5,2571","33,5","13,6",260,2,"2,9985","9,3","7,8",47,5,"9,1003","11,5","23,5",90,7,"13,9003","22,1","35,9",114,4,"7,4308","30,2","19,2",87
,,Знание марок чипсов,Chio,48,"90,62","40,3",4,"6,9184","65,5","7,6",298,4,"7,1641","45,6","7,9",331,5,"8,4714","26,2","9,3",123,18,"34,4256","43,7",38,317,11,"20,4404","32,5","22,6",157,7,"13,2001","53,6","14,6",144
,,,Chipster's,56,"105,5707","46,9",5,"8,7508","82,8","8,3",265,5,"9,2358","58,8","8,7",301,10,"18,5649","57,4","17,6",190,23,"43,2118","54,8","40,9",280,10,"18,0564","28,7","17,1",98,4,"7,7511","31,5","7,3",59
,,,Estrella,41,"77,6829","34,5",1,"1,9176","18,1","2,5",104,2,"3,4405","21,9","4,4",201,9,"17,3451","53,6","22,3",318,17,"31,7713","40,3","40,9",369,7,"12,5727",20,"16,2",122,6,"10,6357","43,2","13,7",146
,,,HROOM,49,"91,4447","40,6",5,"8,7508","82,8","9,6",565,3,"5,7247","36,5","6,3",397,8,"15,6814","48,5","17,1",341,18,"34,2789","43,5","37,5",473,10,"19,2578","30,6","21,1",222,4,"7,7511","31,5","8,5",127
,,,KartoFan,50,"94,5337",42,5,"8,7508","82,8","9,3",430,2,"3,4405","21,9","3,6",181,11,"20,6927",64,"21,9",343,19,"35,808","45,4","37,9",376,7,"12,8529","20,4","13,6",113,7,"12,9887","52,8","13,7",161
,,,Lay's,69,"130,6345","58,1",5,"8,7508","82,8","6,7",188,4,"7,4719","47,6","5,7",173,14,"25,6742","79,4","19,7",186,28,"52,1334","66,2","39,9",240,14,"26,2888","41,7","20,1",101,5,"10,3154","41,9","7,9",56
,,,Pringles,56,"105,8907","47,1",1,"2,6865","25,4","2,5",85,5,"8,6976","55,4","8,2",295,11,"20,7164","64,1","19,6",221,21,"39,6337","50,3","37,4",268,14,"26,4054","41,9","24,9",149,4,"7,7511","31,5","7,3",62
,,,Золотисті (Жайвір),45,"83,7523","37,2",2,"4,6041","43,6","5,5",309,4,"7,7964","49,6","9,3",562,8,"15,4538","47,8","18,5",350,17,"32,0486","40,7","38,3",460,6,"10,8606","17,2",13,130,7,"12,9887","52,8","15,5",221
,,,Люкс,68,"127,4373","56,6",5,"8,7508","82,8","6,9",202,4,"6,9336","44,2","5,4",172,13,"25,0749","77,5","19,7",195,27,"50,7045","64,3","39,8",250,15,"28,2224","44,8","22,1",116,4,"7,7511","31,5","6,1",45
,,,Повна Чаша,58,"108,3209","48,1",5,"8,7508","82,8","8,1",507,2,"4,1913","26,7","3,9",261,13,"23,8003","73,6",22,465,22,"41,546","52,7","38,4",515,9,"17,0439","27,1","15,7",176,7,"12,9887","52,8",12,191
,,,Премія,55,"102,8417","45,7",4,"6,8332","64,7","6,6",371,4,"7,7964","49,6","7,6",455,13,"23,956","74,1","23,3",439,20,"37,9962","48,2","36,9",442,10,"18,5089","29,4",18,179,4,"7,7511","31,5","7,5",107
,,,Розумний вибір,46,"87,0897","38,7",5,"8,7508","82,8",10,410,4,"7,7964","49,6",9,392,9,"17,2384","53,3","19,8",272,15,"27,9881","35,5","32,1",280,8,"15,2118","24,2","17,5",127,5,"10,1041",41,"11,6",120
,,,Своя Лінія,52,"96,9318","43,1",5,"8,7508","82,8",9,382,5,"8,4851",54,"8,8",398,10,"18,5658","57,4","19,2",273,19,"35,6593","45,3","36,8",333,8,"15,3668","24,4","15,9",120,5,"10,1041",41,"10,4",112
,,Потребление марок чипсов за полгода,Chio,27,"51,3292","22,8",2,"4,6041","43,6",9,734,2,"4,1913","26,7","8,2",717,3,"6,5248","20,2","12,7",351,9,"16,2813","20,7","31,7",555,5,"9,4123","14,9","18,3",268,5,"10,3154","41,9","20,1",416
,,,Chipster's,41,"76,5538",34,3,"6,4364","60,9","8,4",378,4,"7,1641","45,6","9,4",452,8,"14,9323","46,2","19,5",296,18,"34,3443","43,6","44,9",432,5,"8,8102",14,"11,5",92,3,"4,8664","19,8","6,4",72
,,,Estrella,27,"51,5206","22,9",0,0,0,0,0,2,"3,4405","21,9","6,7",616,7,"14,1098","43,6","27,4",793,11,"20,3699","25,9","39,5",726,3,"5,8493","9,3","11,4",174,4,"7,7511","31,5",15,327
,,,HROOM,29,"55,3051","24,6",2,"3,7499","35,5","6,8",697,2,"3,4405","21,9","6,2",686,5,"8,625","26,7","15,6",541,13,"25,2309",32,"45,6",1 003,5,"9,3924","14,9",17,311,3,"4,8664","19,8","8,8",229
,,,KartoFan,34,"64,8164","28,8",5,"8,7508","82,8","13,5",1 067,2,"3,4405","21,9","5,3",450,7,"13,6391","42,2",21,561,12,"21,8185","27,7","33,7",569,5,"9,4165",15,"14,5",205,4,"7,7511","31,5",12,239
,,,Lay's,61,"115,508","51,3",5,"8,7508","82,8","7,6",212,3,"5,1877",33,"4,5",135,12,"22,6712","70,1","19,6",185,25,"47,082","59,8","40,8",243,13,"24,3856","38,7","21,1",105,4,"7,4308","30,2","6,4",45
